Iteration	Posterior	Likelihood	Prior	mu	rate[1]	rate[2]	rate[3]	rate[4]	rate[5]	rate[6]
9221	-13.34277	-15.98012	2.637346	0.01001993	0.0100199	0.0100199	0.0100199	0.0100199	0.0100199	0.0100199
9222	-14.417	-16.68669	2.26969	0.0323204	0.0323204	0.0323204	0.0323204	0.0323204	0.0323204	0.0323204
9223	-13.97103	-16.66124	2.690214	0.006813178	0.00681318	0.00681318	0.00681318	0.00681318	0.00681318	0.00681318
9224	-13.65335	-16.32273	2.669388	0.008076374	0.00807637	0.00807637	0.00807637	0.00807637	0.00807637	0.00807637
9225	-13.2221	-15.71491	2.492809	0.01878693	0.0187869	0.0187869	0.0187869	0.0187869	0.0187869	0.0187869
9226	-13.12392	-15.70687	2.582948	0.01331948	0.0133195	0.0133195	0.0133195	0.0133195	0.0133195	0.0133195
9227	-14.62469	-16.86361	2.238914	0.03418716	0.0341872	0.0341872	0.0341872	0.0341872	0.0341872	0.0341872
9228	-13.22271	-15.83926	2.616551	0.01128127	0.0112813	0.0112813	0.0112813	0.0112813	0.0112813	0.0112813
9229	-13.21753	-15.71183	2.494307	0.01869611	0.0186961	0.0186961	0.0186961	0.0186961	0.0186961	0.0186961
9230	-13.21753	-15.71183	2.494307	0.01869611	0.0186961	0.0186961	0.0186961	0.0186961	0.0186961	0.0186961
9231	-13.21753	-15.71183	2.494307	0.01869611	0.0186961	0.0186961	0.0186961	0.0186961	0.0186961	0.0186961
9232	-13.21753	-15.71183	2.494307	0.01869611	0.0186961	0.0186961	0.0186961	0.0186961	0.0186961	0.0186961
9233	-13.21753	-15.71183	2.494307	0.01869611	0.0186961	0.0186961	0.0186961	0.0186961	0.0186961	0.0186961
9234	-14.05468	-16.38041	2.325731	0.0289212	0.0289212	0.0289212	0.0289212	0.0289212	0.0289212	0.0289212
9235	-14.05468	-16.38041	2.325731	0.0289212	0.0289212	0.0289212	0.0289212	0.0289212	0.0289212	0.0289212
9236	-16.29984	-18.30283	2.002988	0.04849747	0.0484975	0.0484975	0.0484975	0.0484975	0.0484975	0.0484975
9237	-13.35903	-15.99862	2.639586	0.009884086	0.00988409	0.00988409	0.00988409	0.00988409	0.00988409	0.00988409
9238	-13.35903	-15.99862	2.639586	0.009884086	0.00988409	0.00988409	0.00988409	0.00988409	0.00988409	0.00988409
9239	-16.47536	-19.23343	2.758071	0.002697246	0.00269725	0.00269725	0.00269725	0.00269725	0.00269725	0.00269725
9240	-15.17029	-17.90418	2.733889	0.004164016	0.00416402	0.00416402	0.00416402	0.00416402	0.00416402	0.00416402
9241	-13.31021	-15.77769	2.467477	0.02032348	0.0203235	0.0203235	0.0203235	0.0203235	0.0203235	0.0203235
9242	-13.13565	-15.66429	2.528636	0.01661385	0.0166139	0.0166139	0.0166139	0.0166139	0.0166139	0.0166139
9243	-13.13565	-15.66429	2.528636	0.01661385	0.0166139	0.0166139	0.0166139	0.0166139	0.0166139	0.0166139
9244	-13.13565	-15.66429	2.528636	0.01661385	0.0166139	0.0166139	0.0166139	0.0166139	0.0166139	0.0166139
9245	-13.13565	-15.66429	2.528636	0.01661385	0.0166139	0.0166139	0.0166139	0.0166139	0.0166139	0.0166139
9246	-13.13565	-15.66429	2.528636	0.01661385	0.0166139	0.0166139	0.0166139	0.0166139	0.0166139	0.0166139
9247	-13.21285	-15.82717	2.614325	0.01141632	0.0114163	0.0114163	0.0114163	0.0114163	0.0114163	0.0114163
9248	-14.41306	-16.68334	2.270283	0.03228448	0.0322845	0.0322845	0.0322845	0.0322845	0.0322845	0.0322845
9249	-13.71282	-16.09629	2.383475	0.02541872	0.0254187	0.0254187	0.0254187	0.0254187	0.0254187	0.0254187
9250	-13.71282	-16.09629	2.383475	0.02541872	0.0254187	0.0254187	0.0254187	0.0254187	0.0254187	0.0254187
9251	-13.71282	-16.09629	2.383475	0.02541872	0.0254187	0.0254187	0.0254187	0.0254187	0.0254187	0.0254187
9252	-13.71282	-16.09629	2.383475	0.02541872	0.0254187	0.0254187	0.0254187	0.0254187	0.0254187	0.0254187
9253	-13.71282	-16.09629	2.383475	0.02541872	0.0254187	0.0254187	0.0254187	0.0254187	0.0254187	0.0254187
9254	-13.1592	-15.75846	2.599261	0.01233	0.01233	0.01233	0.01233	0.01233	0.01233	0.01233
9255	-13.63175	-16.03012	2.398369	0.02451526	0.0245153	0.0245153	0.0245153	0.0245153	0.0245153	0.0245153
9256	-13.10926	-15.66235	2.55309	0.01513058	0.0151306	0.0151306	0.0151306	0.0151306	0.0151306	0.0151306
9257	-13.53235	-15.94998	2.417627	0.02334718	0.0233472	0.0233472	0.0233472	0.0233472	0.0233472	0.0233472
9258	-13.48581	-15.91294	2.42713	0.02277076	0.0227708	0.0227708	0.0227708	0.0227708	0.0227708	0.0227708
9259	-13.72476	-16.10609	2.381331	0.02554873	0.0255487	0.0255487	0.0255487	0.0255487	0.0255487	0.0255487
9260	-13.72476	-16.10609	2.381331	0.02554873	0.0255487	0.0255487	0.0255487	0.0255487	0.0255487	0.0255487
9261	-13.34212	-15.97937	2.637254	0.01002551	0.0100255	0.0100255	0.0100255	0.0100255	0.0100255	0.0100255
9262	-13.13307	-15.66328	2.53021	0.01651834	0.0165183	0.0165183	0.0165183	0.0165183	0.0165183	0.0165183
9263	-13.13307	-15.66328	2.53021	0.01651834	0.0165183	0.0165183	0.0165183	0.0165183	0.0165183	0.0165183
9264	-13.48428	-15.91173	2.427448	0.02275145	0.0227514	0.0227514	0.0227514	0.0227514	0.0227514	0.0227514
9265	-13.48428	-15.91173	2.427448	0.02275145	0.0227514	0.0227514	0.0227514	0.0227514	0.0227514	0.0227514
9266	-13.69423	-16.08107	2.386836	0.02521485	0.0252149	0.0252149	0.0252149	0.0252149	0.0252149	0.0252149
9267	-13.69423	-16.08107	2.386836	0.02521485	0.0252149	0.0252149	0.0252149	0.0252149	0.0252149	0.0252149
9268	-13.69423	-16.08107	2.386836	0.02521485	0.0252149	0.0252149	0.0252149	0.0252149	0.0252149	0.0252149
9269	-13.69423	-16.08107	2.386836	0.02521485	0.0252149	0.0252149	0.0252149	0.0252149	0.0252149	0.0252149
9270	-13.69423	-16.08107	2.386836	0.02521485	0.0252149	0.0252149	0.0252149	0.0252149	0.0252149	0.0252149
9271	-13.13178	-15.6628	2.53102	0.01646923	0.0164692	0.0164692	0.0164692	0.0164692	0.0164692	0.0164692
9272	-14.01315	-16.34557	2.332424	0.02851521	0.0285152	0.0285152	0.0285152	0.0285152	0.0285152	0.0285152
9273	-13.5567	-15.96949	2.412789	0.0236406	0.0236406	0.0236406	0.0236406	0.0236406	0.0236406	0.0236406
9274	-16.29018	-18.29452	2.004333	0.04841588	0.0484159	0.0484159	0.0484159	0.0484159	0.0484159	0.0484159
9275	-13.55292	-15.96645	2.413536	0.02359531	0.0235953	0.0235953	0.0235953	0.0235953	0.0235953	0.0235953
9276	-13.11158	-15.66048	2.5489	0.0153847	0.0153847	0.0153847	0.0153847	0.0153847	0.0153847	0.0153847
9277	-13.13684	-15.72699	2.590159	0.01288213	0.0128821	0.0128821	0.0128821	0.0128821	0.0128821	0.0128821
9278	-15.08269	-17.25573	2.173042	0.0381827	0.0381827	0.0381827	0.0381827	0.0381827	0.0381827	0.0381827
9279	-15.08269	-17.25573	2.173042	0.0381827	0.0381827	0.0381827	0.0381827	0.0381827	0.0381827	0.0381827
9280	-15.08269	-17.25573	2.173042	0.0381827	0.0381827	0.0381827	0.0381827	0.0381827	0.0381827	0.0381827
9281	-13.49355	-15.91907	2.425524	0.0228682	0.0228682	0.0228682	0.0228682	0.0228682	0.0228682	0.0228682
9282	-15.46129	-17.58106	2.119774	0.04141372	0.0414137	0.0414137	0.0414137	0.0414137	0.0414137	0.0414137
9283	-15.01696	-17.19933	2.182374	0.03761662	0.0376166	0.0376166	0.0376166	0.0376166	0.0376166	0.0376166
9284	-15.01696	-17.19933	2.182374	0.03761662	0.0376166	0.0376166	0.0376166	0.0376166	0.0376166	0.0376166
9285	-14.81695	-17.02794	2.210996	0.03588054	0.0358805	0.0358805	0.0358805	0.0358805	0.0358805	0.0358805
9286	-13.14727	-15.66952	2.52225	0.0170012	0.0170012	0.0170012	0.0170012	0.0170012	0.0170012	0.0170012
9287	-13.37584	-16.01764	2.641803	0.009749621	0.00974962	0.00974962	0.00974962	0.00974962	0.00974962	0.00974962
9288	-14.08901	-16.40926	2.320248	0.02925379	0.0292538	0.0292538	0.0292538	0.0292538	0.0292538	0.0292538
9289	-14.08901	-16.40926	2.320248	0.02925379	0.0292538	0.0292538	0.0292538	0.0292538	0.0292538	0.0292538
9290	-14.08901	-16.40926	2.320248	0.02925379	0.0292538	0.0292538	0.0292538	0.0292538	0.0292538	0.0292538
9291	-14.08901	-16.40926	2.320248	0.02925379	0.0292538	0.0292538	0.0292538	0.0292538	0.0292538	0.0292538
9292	-13.59261	-15.99841	2.405805	0.02406427	0.0240643	0.0240643	0.0240643	0.0240643	0.0240643	0.0240643
9293	-13.59261	-15.99841	2.405805	0.02406427	0.0240643	0.0240643	0.0240643	0.0240643	0.0240643	0.0240643
9294	-13.39242	-15.8399	2.447486	0.02153608	0.0215361	0.0215361	0.0215361	0.0215361	0.0215361	0.0215361
9295	-13.54299	-15.95849	2.415503	0.02347601	0.023476	0.023476	0.023476	0.023476	0.023476	0.023476
9296	-13.54299	-15.95849	2.415503	0.02347601	0.023476	0.023476	0.023476	0.023476	0.023476	0.023476
9297	-14.41115	-16.68172	2.270569	0.03226713	0.0322671	0.0322671	0.0322671	0.0322671	0.0322671	0.0322671
9298	-13.3352	-15.97147	2.636269	0.01008527	0.0100853	0.0100853	0.0100853	0.0100853	0.0100853	0.0100853
9299	-13.12808	-15.71361	2.58553	0.01316289	0.0131629	0.0131629	0.0131629	0.0131629	0.0131629	0.0131629
9300	-13.82345	-16.18748	2.36403	0.02659813	0.0265981	0.0265981	0.0265981	0.0265981	0.0265981	0.0265981
9301	-13.12176	-15.65995	2.538192	0.0160342	0.0160342	0.0160342	0.0160342	0.0160342	0.0160342	0.0160342
9302	-13.45292	-16.10385	2.65093	0.009195987	0.00919599	0.00919599	0.00919599	0.00919599	0.00919599	0.00919599
9303	-13.45292	-16.10385	2.65093	0.009195987	0.00919599	0.00919599	0.00919599	0.00919599	0.00919599	0.00919599
9304	-13.45292	-16.10385	2.65093	0.009195987	0.00919599	0.00919599	0.00919599	0.00919599	0.00919599	0.00919599
9305	-13.45292	-16.10385	2.65093	0.009195987	0.00919599	0.00919599	0.00919599	0.00919599	0.00919599	0.00919599
9306	-14.45522	-16.71919	2.263969	0.03266745	0.0326675	0.0326675	0.0326675	0.0326675	0.0326675	0.0326675
9307	-14.26868	-16.56088	2.292194	0.03095541	0.0309554	0.0309554	0.0309554	0.0309554	0.0309554	0.0309554
9308	-15.44178	-17.56429	2.122503	0.0412482	0.0412482	0.0412482	0.0412482	0.0412482	0.0412482	0.0412482
9309	-15.44178	-17.56429	2.122503	0.0412482	0.0412482	0.0412482	0.0412482	0.0412482	0.0412482	0.0412482
9310	-13.20998	-15.82363	2.613654	0.01145701	0.011457	0.011457	0.011457	0.011457	0.011457	0.011457
9311	-15.74061	-17.82141	2.080804	0.04377745	0.0437775	0.0437775	0.0437775	0.0437775	0.0437775	0.0437775
9312	-13.33848	-15.7988	2.460315	0.02075792	0.0207579	0.0207579	0.0207579	0.0207579	0.0207579	0.0207579
9313	-13.33848	-15.7988	2.460315	0.02075792	0.0207579	0.0207579	0.0207579	0.0207579	0.0207579	0.0207579
9314	-13.10761	-15.66803	2.560419	0.014686	0.014686	0.014686	0.014686	0.014686	0.014686	0.014686
9315	-13.10761	-15.66803	2.560419	0.014686	0.014686	0.014686	0.014686	0.014686	0.014686	0.014686
9316	-13.10761	-15.66803	2.560419	0.014686	0.014686	0.014686	0.014686	0.014686	0.014686	0.014686
9317	-13.10761	-15.66803	2.560419	0.014686	0.014686	0.014686	0.014686	0.014686	0.014686	0.014686
9318	-13.10888	-15.67585	2.566971	0.01428861	0.0142886	0.0142886	0.0142886	0.0142886	0.0142886	0.0142886
9319	-13.14716	-15.74188	2.594718	0.0126056	0.0126056	0.0126056	0.0126056	0.0126056	0.0126056	0.0126056
9320	-15.00204	-17.18653	2.184498	0.03748782	0.0374878	0.0374878	0.0374878	0.0374878	0.0374878	0.0374878
9321	-15.00204	-17.18653	2.184498	0.03748782	0.0374878	0.0374878	0.0374878	0.0374878	0.0374878	0.0374878
9322	-13.55696	-15.9697	2.412739	0.02364367	0.0236437	0.0236437	0.0236437	0.0236437	0.0236437	0.0236437
9323	-13.1147	-15.65958	2.544883	0.01562839	0.0156284	0.0156284	0.0156284	0.0156284	0.0156284	0.0156284
9324	-13.4767	-15.90573	2.429033	0.02265533	0.0226553	0.0226553	0.0226553	0.0226553	0.0226553	0.0226553
9325	-13.29829	-15.92895	2.630659	0.01042556	0.0104256	0.0104256	0.0104256	0.0104256	0.0104256	0.0104256
9326	-13.29829	-15.92895	2.630659	0.01042556	0.0104256	0.0104256	0.0104256	0.0104256	0.0104256	0.0104256
9327	-14.34447	-16.6251	2.280632	0.03165673	0.0316567	0.0316567	0.0316567	0.0316567	0.0316567	0.0316567
9328	-13.12177	-15.65996	2.538185	0.01603463	0.0160346	0.0160346	0.0160346	0.0160346	0.0160346	0.0160346
9329	-13.12177	-15.65996	2.538185	0.01603463	0.0160346	0.0160346	0.0160346	0.0160346	0.0160346	0.0160346
9330	-13.12177	-15.65996	2.538185	0.01603463	0.0160346	0.0160346	0.0160346	0.0160346	0.0160346	0.0160346
9331	-13.13595	-15.66441	2.528456	0.01662476	0.0166248	0.0166248	0.0166248	0.0166248	0.0166248	0.0166248
9332	-14.20666	-16.50843	2.301768	0.03037473	0.0303747	0.0303747	0.0303747	0.0303747	0.0303747	0.0303747
9333	-13.88831	-16.24132	2.353011	0.02726654	0.0272665	0.0272665	0.0272665	0.0272665	0.0272665	0.0272665
9334	-14.42785	-16.69591	2.268063	0.03241909	0.0324191	0.0324191	0.0324191	0.0324191	0.0324191	0.0324191
9335	-13.29579	-15.92605	2.630255	0.01045008	0.0104501	0.0104501	0.0104501	0.0104501	0.0104501	0.0104501
9336	-13.29579	-15.92605	2.630255	0.01045008	0.0104501	0.0104501	0.0104501	0.0104501	0.0104501	0.0104501
9337	-13.55939	-15.97165	2.412261	0.02367263	0.0236726	0.0236726	0.0236726	0.0236726	0.0236726	0.0236726
9338	-13.54219	-15.95785	2.415663	0.02346633	0.0234663	0.0234663	0.0234663	0.0234663	0.0234663	0.0234663
9339	-13.54219	-15.95785	2.415663	0.02346633	0.0234663	0.0234663	0.0234663	0.0234663	0.0234663	0.0234663
9340	-13.54219	-15.95785	2.415663	0.02346633	0.0234663	0.0234663	0.0234663	0.0234663	0.0234663	0.0234663
9341	-13.54219	-15.95785	2.415663	0.02346633	0.0234663	0.0234663	0.0234663	0.0234663	0.0234663	0.0234663
9342	-13.32053	-15.78535	2.464823	0.02048446	0.0204845	0.0204845	0.0204845	0.0204845	0.0204845	0.0204845
9343	-13.32053	-15.78535	2.464823	0.02048446	0.0204845	0.0204845	0.0204845	0.0204845	0.0204845	0.0204845
9344	-14.89732	-17.09677	2.19945	0.0365809	0.0365809	0.0365809	0.0365809	0.0365809	0.0365809	0.0365809
9345	-13.50451	-15.92778	2.423268	0.023005	0.023005	0.023005	0.023005	0.023005	0.023005	0.023005
9346	-13.50451	-15.92778	2.423268	0.023005	0.023005	0.023005	0.023005	0.023005	0.023005	0.023005
9347	-13.95896	-16.30023	2.341269	0.02797875	0.0279787	0.0279787	0.0279787	0.0279787	0.0279787	0.0279787
9348	-13.95896	-16.30023	2.341269	0.02797875	0.0279787	0.0279787	0.0279787	0.0279787	0.0279787	0.0279787
9349	-13.95896	-16.30023	2.341269	0.02797875	0.0279787	0.0279787	0.0279787	0.0279787	0.0279787	0.0279787
9350	-13.74633	-16.12382	2.377488	0.02578187	0.0257819	0.0257819	0.0257819	0.0257819	0.0257819	0.0257819
9351	-14.28894	-16.57803	2.289089	0.03114375	0.0311438	0.0311438	0.0311438	0.0311438	0.0311438	0.0311438
9352	-14.16423	-16.47261	2.308382	0.02997352	0.0299735	0.0299735	0.0299735	0.0299735	0.0299735	0.0299735
9353	-14.16423	-16.47261	2.308382	0.02997352	0.0299735	0.0299735	0.0299735	0.0299735	0.0299735	0.0299735
9354	-14.16423	-16.47261	2.308382	0.02997352	0.0299735	0.0299735	0.0299735	0.0299735	0.0299735	0.0299735
9355	-13.20437	-15.70313	2.498764	0.01842577	0.0184258	0.0184258	0.0184258	0.0184258	0.0184258	0.0184258
9356	-13.20437	-15.70313	2.498764	0.01842577	0.0184258	0.0184258	0.0184258	0.0184258	0.0184258	0.0184258
9357	-13.20437	-15.70313	2.498764	0.01842577	0.0184258	0.0184258	0.0184258	0.0184258	0.0184258	0.0184258
9358	-13.20437	-15.70313	2.498764	0.01842577	0.0184258	0.0184258	0.0184258	0.0184258	0.0184258	0.0184258
9359	-13.20437	-15.70313	2.498764	0.01842577	0.0184258	0.0184258	0.0184258	0.0184258	0.0184258	0.0184258
9360	-13.26051	-15.88466	2.624151	0.01082028	0.0108203	0.0108203	0.0108203	0.0108203	0.0108203	0.0108203
9361	-13.26051	-15.88466	2.624151	0.01082028	0.0108203	0.0108203	0.0108203	0.0108203	0.0108203	0.0108203
9362	-15.57404	-17.67806	2.104021	0.04236919	0.0423692	0.0423692	0.0423692	0.0423692	0.0423692	0.0423692
9363	-13.41218	-15.85519	2.443006	0.02180778	0.0218078	0.0218078	0.0218078	0.0218078	0.0218078	0.0218078
9364	-15.15824	-17.32059	2.162351	0.03883114	0.0388311	0.0388311	0.0388311	0.0388311	0.0388311	0.0388311
9365	-13.71048	-16.3842	2.673722	0.007813546	0.00781355	0.00781355	0.00781355	0.00781355	0.00781355	0.00781355
9366	-13.73064	-16.11092	2.380279	0.02561254	0.0256125	0.0256125	0.0256125	0.0256125	0.0256125	0.0256125
9367	-15.00396	-17.18819	2.184224	0.03750446	0.0375045	0.0375045	0.0375045	0.0375045	0.0375045	0.0375045
9368	-15.00396	-17.18819	2.184224	0.03750446	0.0375045	0.0375045	0.0375045	0.0375045	0.0375045	0.0375045
9369	-15.00396	-17.18819	2.184224	0.03750446	0.0375045	0.0375045	0.0375045	0.0375045	0.0375045	0.0375045
9370	-13.11117	-15.6824	2.571231	0.01403018	0.0140302	0.0140302	0.0140302	0.0140302	0.0140302	0.0140302
9371	-13.11117	-15.6824	2.571231	0.01403018	0.0140302	0.0140302	0.0140302	0.0140302	0.0140302	0.0140302
9372	-14.97375	-17.16228	2.188527	0.0372434	0.0372434	0.0372434	0.0372434	0.0372434	0.0372434	0.0372434
9373	-16.44282	-18.42587	1.983056	0.04970643	0.0497064	0.0497064	0.0497064	0.0497064	0.0497064	0.0497064
9374	-13.81142	-16.17752	2.366103	0.02647241	0.0264724	0.0264724	0.0264724	0.0264724	0.0264724	0.0264724
9375	-13.81142	-16.17752	2.366103	0.02647241	0.0264724	0.0264724	0.0264724	0.0264724	0.0264724	0.0264724
9376	-13.13448	-15.72348	2.588998	0.01295253	0.0129525	0.0129525	0.0129525	0.0129525	0.0129525	0.0129525
9377	-13.30112	-15.93223	2.631112	0.01039808	0.0103981	0.0103981	0.0103981	0.0103981	0.0103981	0.0103981
9378	-13.28889	-15.76202	2.47313	0.01998059	0.0199806	0.0199806	0.0199806	0.0199806	0.0199806	0.0199806
9379	-13.40245	-15.84765	2.445198	0.02167482	0.0216748	0.0216748	0.0216748	0.0216748	0.0216748	0.0216748
9380	-14.38005	-16.6553	2.27525	0.03198317	0.0319832	0.0319832	0.0319832	0.0319832	0.0319832	0.0319832
9381	-13.93478	-16.28004	2.34526	0.02773665	0.0277366	0.0277366	0.0277366	0.0277366	0.0277366	0.0277366
9382	-13.12796	-15.71342	2.58546	0.01316715	0.0131672	0.0131672	0.0131672	0.0131672	0.0131672	0.0131672
9383	-13.33918	-15.79932	2.460143	0.02076833	0.0207683	0.0207683	0.0207683	0.0207683	0.0207683	0.0207683
9384	-13.33918	-15.79932	2.460143	0.02076833	0.0207683	0.0207683	0.0207683	0.0207683	0.0207683	0.0207683
9385	-13.67881	-16.06846	2.389648	0.02504427	0.0250443	0.0250443	0.0250443	0.0250443	0.0250443	0.0250443
9386	-13.67881	-16.06846	2.389648	0.02504427	0.0250443	0.0250443	0.0250443	0.0250443	0.0250443	0.0250443
9387	-13.67881	-16.06846	2.389648	0.02504427	0.0250443	0.0250443	0.0250443	0.0250443	0.0250443	0.0250443
9388	-13.21041	-15.7071	2.496689	0.01855158	0.0185516	0.0185516	0.0185516	0.0185516	0.0185516	0.0185516
9389	-13.21041	-15.7071	2.496689	0.01855158	0.0185516	0.0185516	0.0185516	0.0185516	0.0185516	0.0185516
9390	-13.79384	-16.16299	2.369149	0.02628762	0.0262876	0.0262876	0.0262876	0.0262876	0.0262876	0.0262876
9391	-13.79384	-16.16299	2.369149	0.02628762	0.0262876	0.0262876	0.0262876	0.0262876	0.0262876	0.0262876
9392	-13.79384	-16.16299	2.369149	0.02628762	0.0262876	0.0262876	0.0262876	0.0262876	0.0262876	0.0262876
9393	-13.24115	-15.72797	2.486815	0.0191505	0.0191505	0.0191505	0.0191505	0.0191505	0.0191505	0.0191505
9394	-13.24115	-15.72797	2.486815	0.0191505	0.0191505	0.0191505	0.0191505	0.0191505	0.0191505	0.0191505
9395	-13.13465	-15.66389	2.529237	0.01657735	0.0165773	0.0165773	0.0165773	0.0165773	0.0165773	0.0165773
9396	-13.13465	-15.66389	2.529237	0.01657735	0.0165773	0.0165773	0.0165773	0.0165773	0.0165773	0.0165773
9397	-13.11843	-15.69735	2.57892	0.01356381	0.0135638	0.0135638	0.0135638	0.0135638	0.0135638	0.0135638
9398	-13.12332	-15.70587	2.582549	0.01334371	0.0133437	0.0133437	0.0133437	0.0133437	0.0133437	0.0133437
9399	-13.12332	-15.70587	2.582549	0.01334371	0.0133437	0.0133437	0.0133437	0.0133437	0.0133437	0.0133437
9400	-13.12332	-15.70587	2.582549	0.01334371	0.0133437	0.0133437	0.0133437	0.0133437	0.0133437	0.0133437
9401	-13.12332	-15.70587	2.582549	0.01334371	0.0133437	0.0133437	0.0133437	0.0133437	0.0133437	0.0133437
9402	-13.12332	-15.70587	2.582549	0.01334371	0.0133437	0.0133437	0.0133437	0.0133437	0.0133437	0.0133437
9403	-14.40506	-16.67655	2.271484	0.03221161	0.0322116	0.0322116	0.0322116	0.0322116	0.0322116	0.0322116
9404	-14.30331	-16.59021	2.286894	0.03127692	0.0312769	0.0312769	0.0312769	0.0312769	0.0312769	0.0312769
9405	-13.21324	-15.82766	2.614416	0.01141075	0.0114107	0.0114107	0.0114107	0.0114107	0.0114107	0.0114107
9406	-13.21324	-15.82766	2.614416	0.01141075	0.0114107	0.0114107	0.0114107	0.0114107	0.0114107	0.0114107
9407	-13.21025	-15.82397	2.613719	0.01145305	0.011453	0.011453	0.011453	0.011453	0.011453	0.011453
9408	-13.21025	-15.82397	2.613719	0.01145305	0.011453	0.011453	0.011453	0.011453	0.011453	0.011453
9409	-13.37584	-16.01764	2.641802	0.009749645	0.00974964	0.00974964	0.00974964	0.00974964	0.00974964	0.00974964
9410	-13.37584	-16.01764	2.641802	0.009749645	0.00974964	0.00974964	0.00974964	0.00974964	0.00974964	0.00974964
9411	-13.24255	-15.72894	2.48639	0.01917631	0.0191763	0.0191763	0.0191763	0.0191763	0.0191763	0.0191763
9412	-14.95832	-17.14905	2.190729	0.03710988	0.0371099	0.0371099	0.0371099	0.0371099	0.0371099	0.0371099
9413	-13.1993	-15.81035	2.611053	0.01161475	0.0116147	0.0116147	0.0116147	0.0116147	0.0116147	0.0116147
9414	-13.14781	-15.66978	2.521974	0.01701791	0.0170179	0.0170179	0.0170179	0.0170179	0.0170179	0.0170179
9415	-14.92461	-17.12016	2.195543	0.03681784	0.0368178	0.0368178	0.0368178	0.0368178	0.0368178	0.0368178
9416	-14.92461	-17.12016	2.195543	0.03681784	0.0368178	0.0368178	0.0368178	0.0368178	0.0368178	0.0368178
9417	-13.96009	-16.30118	2.341083	0.02799003	0.02799	0.02799	0.02799	0.02799	0.02799	0.02799
9418	-13.96009	-16.30118	2.341083	0.02799003	0.02799	0.02799	0.02799	0.02799	0.02799	0.02799
9419	-13.96009	-16.30118	2.341083	0.02799003	0.02799	0.02799	0.02799	0.02799	0.02799	0.02799
9420	-14.60311	-17.32056	2.717454	0.005160941	0.00516094	0.00516094	0.00516094	0.00516094	0.00516094	0.00516094
9421	-14.43767	-17.14916	2.7115	0.00552209	0.00552209	0.00552209	0.00552209	0.00552209	0.00552209	0.00552209
9422	-13.4242	-15.86453	2.440332	0.02197	0.02197	0.02197	0.02197	0.02197	0.02197	0.02197
9423	-13.1827	-15.78933	2.606631	0.01188296	0.011883	0.011883	0.011883	0.011883	0.011883	0.011883
9424	-13.20249	-15.70191	2.499421	0.01838587	0.0183859	0.0183859	0.0183859	0.0183859	0.0183859	0.0183859
9425	-13.98392	-16.3211	2.337179	0.02822681	0.0282268	0.0282268	0.0282268	0.0282268	0.0282268	0.0282268
9426	-13.40951	-15.85312	2.443605	0.02177144	0.0217714	0.0217714	0.0217714	0.0217714	0.0217714	0.0217714
9427	-13.12918	-15.66191	2.532723	0.01636596	0.016366	0.016366	0.016366	0.016366	0.016366	0.016366
9428	-13.10762	-15.66764	2.560029	0.01470969	0.0147097	0.0147097	0.0147097	0.0147097	0.0147097	0.0147097
9429	-14.03116	-16.7246	2.693441	0.006617449	0.00661745	0.00661745	0.00661745	0.00661745	0.00661745	0.00661745
9430	-13.36622	-16.00677	2.640545	0.009825887	0.00982589	0.00982589	0.00982589	0.00982589	0.00982589	0.00982589
9431	-13.36622	-16.00677	2.640545	0.009825887	0.00982589	0.00982589	0.00982589	0.00982589	0.00982589	0.00982589
9432	-13.63616	-16.0337	2.397542	0.02456543	0.0245654	0.0245654	0.0245654	0.0245654	0.0245654	0.0245654
9433	-13.63616	-16.0337	2.397542	0.02456543	0.0245654	0.0245654	0.0245654	0.0245654	0.0245654	0.0245654
9434	-13.63616	-16.0337	2.397542	0.02456543	0.0245654	0.0245654	0.0245654	0.0245654	0.0245654	0.0245654
9435	-13.63616	-16.0337	2.397542	0.02456543	0.0245654	0.0245654	0.0245654	0.0245654	0.0245654	0.0245654
9436	-13.34814	-15.80608	2.457944	0.0209017	0.0209017	0.0209017	0.0209017	0.0209017	0.0209017	0.0209017
9437	-13.34814	-15.80608	2.457944	0.0209017	0.0209017	0.0209017	0.0209017	0.0209017	0.0209017	0.0209017
9438	-13.44279	-16.0926	2.649815	0.009263642	0.00926364	0.00926364	0.00926364	0.00926364	0.00926364	0.00926364
9439	-16.77627	-18.71267	1.936407	0.052536	0.052536	0.052536	0.052536	0.052536	0.052536	0.052536
9440	-16.77627	-18.71267	1.936407	0.052536	0.052536	0.052536	0.052536	0.052536	0.052536	0.052536
9441	-13.25176	-15.87426	2.622504	0.01092022	0.0109202	0.0109202	0.0109202	0.0109202	0.0109202	0.0109202
9442	-13.29038	-15.91975	2.629368	0.01050385	0.0105039	0.0105039	0.0105039	0.0105039	0.0105039	0.0105039
9443	-13.18404	-15.69022	2.50618	0.01797593	0.0179759	0.0179759	0.0179759	0.0179759	0.0179759	0.0179759
9444	-13.28517	-15.91366	2.628498	0.01055662	0.0105566	0.0105566	0.0105566	0.0105566	0.0105566	0.0105566
9445	-13.28517	-15.91366	2.628498	0.01055662	0.0105566	0.0105566	0.0105566	0.0105566	0.0105566	0.0105566
9446	-15.31159	-17.45234	2.140754	0.04014116	0.0401412	0.0401412	0.0401412	0.0401412	0.0401412	0.0401412
