Iteration	Posterior	Likelihood	Prior	mu	rate[1]	rate[2]	rate[3]	rate[4]	rate[5]	rate[6]
229	-13.27774	-15.90497	2.627231	0.01063349	0.0106335	0.0106335	0.0106335	0.0106335	0.0106335	0.0106335
230	-13.27774	-15.90497	2.627231	0.01063349	0.0106335	0.0106335	0.0106335	0.0106335	0.0106335	0.0106335
231	-13.45731	-15.89045	2.433139	0.0224063	0.0224063	0.0224063	0.0224063	0.0224063	0.0224063	0.0224063
232	-13.96371	-16.65352	2.689809	0.006837748	0.00683775	0.00683775	0.00683775	0.00683775	0.00683775	0.00683775
233	-13.22053	-15.8366	2.616068	0.01131056	0.0113106	0.0113106	0.0113106	0.0113106	0.0113106	0.0113106
234	-13.42169	-15.86258	2.440887	0.02193634	0.0219363	0.0219363	0.0219363	0.0219363	0.0219363	0.0219363
235	-13.25106	-15.73489	2.483835	0.01933125	0.0193312	0.0193312	0.0193312	0.0193312	0.0193312	0.0193312
236	-13.34715	-15.80533	2.458186	0.02088704	0.020887	0.020887	0.020887	0.020887	0.020887	0.020887
237	-13.10776	-15.66604	2.558277	0.01481596	0.014816	0.014816	0.014816	0.014816	0.014816	0.014816
238	-13.1857	-15.69124	2.505548	0.01801424	0.0180142	0.0180142	0.0180142	0.0180142	0.0180142	0.0180142
239	-13.74041	-16.11895	2.37854	0.02571803	0.025718	0.025718	0.025718	0.025718	0.025718	0.025718
240	-13.1085	-15.67446	2.565961	0.01434986	0.0143499	0.0143499	0.0143499	0.0143499	0.0143499	0.0143499
241	-13.14588	-15.66884	2.522961	0.01695803	0.016958	0.016958	0.016958	0.016958	0.016958	0.016958
242	-13.16673	-15.76852	2.601798	0.01217612	0.0121761	0.0121761	0.0121761	0.0121761	0.0121761	0.0121761
243	-13.26865	-15.74739	2.478734	0.01964069	0.0196407	0.0196407	0.0196407	0.0196407	0.0196407	0.0196407
244	-13.31118	-15.7784	2.467226	0.02033868	0.0203387	0.0203387	0.0203387	0.0203387	0.0203387	0.0203387
245	-14.16374	-16.4722	2.308458	0.02996889	0.0299689	0.0299689	0.0299689	0.0299689	0.0299689	0.0299689
246	-13.11731	-15.69528	2.577971	0.01362138	0.0136214	0.0136214	0.0136214	0.0136214	0.0136214	0.0136214
247	-13.59335	-15.99901	2.405663	0.02407287	0.0240729	0.0240729	0.0240729	0.0240729	0.0240729	0.0240729
248	-13.11553	-15.69186	2.576333	0.01372073	0.0137207	0.0137207	0.0137207	0.0137207	0.0137207	0.0137207
249	-13.11553	-15.69186	2.576333	0.01372073	0.0137207	0.0137207	0.0137207	0.0137207	0.0137207	0.0137207
250	-13.12343	-15.70605	2.582618	0.01333948	0.0133395	0.0133395	0.0133395	0.0133395	0.0133395	0.0133395
251	-13.12489	-15.70846	2.583575	0.01328148	0.0132815	0.0132815	0.0132815	0.0132815	0.0132815	0.0132815
252	-13.10908	-15.66258	2.553502	0.01510556	0.0151056	0.0151056	0.0151056	0.0151056	0.0151056	0.0151056
253	-13.78488	-16.15559	2.370709	0.02619301	0.026193	0.026193	0.026193	0.026193	0.026193	0.026193
254	-13.10782	-15.6657	2.557881	0.01483998	0.01484	0.01484	0.01484	0.01484	0.01484	0.01484
255	-14.57687	-16.82281	2.245937	0.0337612	0.0337612	0.0337612	0.0337612	0.0337612	0.0337612	0.0337612
256	-14.74145	-16.96336	2.221904	0.03521889	0.0352189	0.0352189	0.0352189	0.0352189	0.0352189	0.0352189
257	-14.38123	-16.65631	2.275072	0.03199399	0.031994	0.031994	0.031994	0.031994	0.031994	0.031994
258	-13.76559	-16.13968	2.374087	0.02598814	0.0259881	0.0259881	0.0259881	0.0259881	0.0259881	0.0259881
259	-13.59989	-16.0043	2.404408	0.02414901	0.024149	0.024149	0.024149	0.024149	0.024149	0.024149
260	-15.2618	-17.40955	2.147752	0.03971666	0.0397167	0.0397167	0.0397167	0.0397167	0.0397167	0.0397167
261	-13.90049	-16.25146	2.350968	0.02739045	0.0273905	0.0273905	0.0273905	0.0273905	0.0273905	0.0273905
262	-13.1753	-15.68493	2.509622	0.01776712	0.0177671	0.0177671	0.0177671	0.0177671	0.0177671	0.0177671
263	-13.1753	-15.68493	2.509622	0.01776712	0.0177671	0.0177671	0.0177671	0.0177671	0.0177671	0.0177671
264	-13.11806	-15.69667	2.57861	0.01358262	0.0135826	0.0135826	0.0135826	0.0135826	0.0135826	0.0135826
265	-13.57505	-15.98425	2.4092	0.02385833	0.0238583	0.0238583	0.0238583	0.0238583	0.0238583	0.0238583
266	-15.27808	-17.42354	2.145463	0.03985554	0.0398555	0.0398555	0.0398555	0.0398555	0.0398555	0.0398555
267	-13.71124	-16.095	2.383759	0.02540147	0.0254015	0.0254015	0.0254015	0.0254015	0.0254015	0.0254015
268	-13.71124	-16.095	2.383759	0.02540147	0.0254015	0.0254015	0.0254015	0.0254015	0.0254015	0.0254015
269	-13.45532	-15.88888	2.433565	0.02238045	0.0223805	0.0223805	0.0223805	0.0223805	0.0223805	0.0223805
270	-13.45532	-15.88888	2.433565	0.02238045	0.0223805	0.0223805	0.0223805	0.0223805	0.0223805	0.0223805
271	-13.5194	-15.93964	2.420236	0.02318896	0.023189	0.023189	0.023189	0.023189	0.023189	0.023189
272	-13.11101	-15.66079	2.549783	0.01533117	0.0153312	0.0153312	0.0153312	0.0153312	0.0153312	0.0153312
273	-13.28986	-15.76273	2.472865	0.01999666	0.0199967	0.0199967	0.0199967	0.0199967	0.0199967	0.0199967
274	-14.36226	-16.64019	2.277938	0.03182011	0.0318201	0.0318201	0.0318201	0.0318201	0.0318201	0.0318201
275	-13.11386	-15.68847	2.574612	0.01382513	0.0138251	0.0138251	0.0138251	0.0138251	0.0138251	0.0138251
276	-13.10829	-15.67356	2.565269	0.01439184	0.0143918	0.0143918	0.0143918	0.0143918	0.0143918	0.0143918
277	-13.27153	-15.89768	2.626144	0.01069938	0.0106994	0.0106994	0.0106994	0.0106994	0.0106994	0.0106994
278	-13.32793	-15.96315	2.635213	0.01014929	0.0101493	0.0101493	0.0101493	0.0101493	0.0101493	0.0101493
279	-13.7917	-16.16122	2.36952	0.02626514	0.0262651	0.0262651	0.0262651	0.0262651	0.0262651	0.0262651
280	-13.41579	-15.85799	2.442198	0.02185679	0.0218568	0.0218568	0.0218568	0.0218568	0.0218568	0.0218568
281	-13.41579	-15.85799	2.442198	0.02185679	0.0218568	0.0218568	0.0218568	0.0218568	0.0218568	0.0218568
282	-13.38154	-16.02408	2.642534	0.009705269	0.00970527	0.00970527	0.00970527	0.00970527	0.00970527	0.00970527
283	-13.15589	-15.75397	2.598078	0.01240179	0.0124018	0.0124018	0.0124018	0.0124018	0.0124018	0.0124018
284	-13.17628	-15.68551	2.50923	0.01779093	0.0177909	0.0177909	0.0177909	0.0177909	0.0177909	0.0177909
285	-13.66337	-16.33354	2.670173	0.008028817	0.00802882	0.00802882	0.00802882	0.00802882	0.00802882	0.00802882
286	-14.57836	-17.29496	2.716603	0.005212516	0.00521252	0.00521252	0.00521252	0.00521252	0.00521252	0.00521252
287	-14.27725	-16.98229	2.705041	0.005913843	0.00591384	0.00591384	0.00591384	0.00591384	0.00591384	0.00591384
288	-13.56243	-15.9741	2.411664	0.02370889	0.0237089	0.0237089	0.0237089	0.0237089	0.0237089	0.0237089
289	-13.1319	-15.71956	2.58766	0.01303366	0.0130337	0.0130337	0.0130337	0.0130337	0.0130337	0.0130337
290	-13.85936	-16.21726	2.357899	0.02697004	0.02697	0.02697	0.02697	0.02697	0.02697	0.02697
291	-13.85936	-16.21726	2.357899	0.02697004	0.02697	0.02697	0.02697	0.02697	0.02697	0.02697
292	-13.49889	-15.92331	2.424422	0.02293502	0.022935	0.022935	0.022935	0.022935	0.022935	0.022935
293	-13.33078	-15.79301	2.462233	0.02064156	0.0206416	0.0206416	0.0206416	0.0206416	0.0206416	0.0206416
294	-13.23699	-15.72508	2.488095	0.01907286	0.0190729	0.0190729	0.0190729	0.0190729	0.0190729	0.0190729
295	-13.57693	-15.98577	2.408834	0.02388054	0.0238805	0.0238805	0.0238805	0.0238805	0.0238805	0.0238805
296	-14.31818	-16.6028	2.284628	0.03141437	0.0314144	0.0314144	0.0314144	0.0314144	0.0314144	0.0314144
297	-13.55406	-16.21505	2.660989	0.008585829	0.00858583	0.00858583	0.00858583	0.00858583	0.00858583	0.00858583
298	-13.71428	-16.38828	2.673999	0.007796709	0.00779671	0.00779671	0.00779671	0.00779671	0.00779671	0.00779671
299	-13.71428	-16.38828	2.673999	0.007796709	0.00779671	0.00779671	0.00779671	0.00779671	0.00779671	0.00779671
300	-13.99057	-16.68185	2.691283	0.006748371	0.00674837	0.00674837	0.00674837	0.00674837	0.00674837	0.00674837
301	-13.99057	-16.68185	2.691283	0.006748371	0.00674837	0.00674837	0.00674837	0.00674837	0.00674837	0.00674837
302	-13.90337	-16.58972	2.686356	0.007047168	0.00704717	0.00704717	0.00704717	0.00704717	0.00704717	0.00704717
303	-13.19554	-15.80564	2.610097	0.01167277	0.0116728	0.0116728	0.0116728	0.0116728	0.0116728	0.0116728
304	-13.54472	-15.95988	2.415158	0.02349691	0.0234969	0.0234969	0.0234969	0.0234969	0.0234969	0.0234969
305	-13.67562	-16.06585	2.390232	0.02500884	0.0250088	0.0250088	0.0250088	0.0250088	0.0250088	0.0250088
306	-13.47401	-15.90361	2.429598	0.02262106	0.0226211	0.0226211	0.0226211	0.0226211	0.0226211	0.0226211
307	-13.59281	-15.99858	2.405766	0.0240666	0.0240666	0.0240666	0.0240666	0.0240666	0.0240666	0.0240666
308	-13.25334	-15.7365	2.483159	0.01937227	0.0193723	0.0193723	0.0193723	0.0193723	0.0193723	0.0193723
309	-13.10761	-15.66824	2.560634	0.01467294	0.0146729	0.0146729	0.0146729	0.0146729	0.0146729	0.0146729
310	-13.80861	-16.1752	2.366588	0.026443	0.026443	0.026443	0.026443	0.026443	0.026443	0.026443
311	-13.80861	-16.1752	2.366588	0.026443	0.026443	0.026443	0.026443	0.026443	0.026443	0.026443
312	-13.48428	-15.91173	2.427448	0.02275149	0.0227515	0.0227515	0.0227515	0.0227515	0.0227515	0.0227515
313	-13.75034	-16.12712	2.376778	0.02582492	0.0258249	0.0258249	0.0258249	0.0258249	0.0258249	0.0258249
314	-13.2363	-15.72461	2.488307	0.01906	0.01906	0.01906	0.01906	0.01906	0.01906	0.01906
315	-13.21912	-15.7129	2.493783	0.01872785	0.0187278	0.0187278	0.0187278	0.0187278	0.0187278	0.0187278
316	-15.08692	-17.25936	2.172442	0.0382191	0.0382191	0.0382191	0.0382191	0.0382191	0.0382191	0.0382191
317	-14.2138	-16.51446	2.30066	0.03044188	0.0304419	0.0304419	0.0304419	0.0304419	0.0304419	0.0304419
318	-13.26145	-15.74225	2.480795	0.01951569	0.0195157	0.0195157	0.0195157	0.0195157	0.0195157	0.0195157
319	-13.59573	-16.00093	2.405206	0.02410061	0.0241006	0.0241006	0.0241006	0.0241006	0.0241006	0.0241006
320	-13.11478	-15.65957	2.544789	0.01563409	0.0156341	0.0156341	0.0156341	0.0156341	0.0156341	0.0156341
321	-13.11585	-15.6925	2.576646	0.01370174	0.0137017	0.0137017	0.0137017	0.0137017	0.0137017	0.0137017
322	-13.38594	-15.83492	2.448977	0.02144562	0.0214456	0.0214456	0.0214456	0.0214456	0.0214456	0.0214456
323	-13.22699	-15.84448	2.617482	0.01122481	0.0112248	0.0112248	0.0112248	0.0112248	0.0112248	0.0112248
324	-13.22577	-15.84299	2.617218	0.01124079	0.0112408	0.0112408	0.0112408	0.0112408	0.0112408	0.0112408
325	-13.43079	-16.07925	2.648464	0.00934557	0.00934557	0.00934557	0.00934557	0.00934557	0.00934557	0.00934557
326	-13.43079	-16.07925	2.648464	0.00934557	0.00934557	0.00934557	0.00934557	0.00934557	0.00934557	0.00934557
327	-13.43079	-16.07925	2.648464	0.00934557	0.00934557	0.00934557	0.00934557	0.00934557	0.00934557	0.00934557
328	-13.19072	-15.79955	2.608832	0.01174948	0.0117495	0.0117495	0.0117495	0.0117495	0.0117495	0.0117495
329	-14.21742	-16.91985	2.702429	0.006072269	0.00607227	0.00607227	0.00607227	0.00607227	0.00607227	0.00607227
330	-13.35356	-15.81019	2.456628	0.02098154	0.0209815	0.0209815	0.0209815	0.0209815	0.0209815	0.0209815
331	-13.11699	-15.65945	2.542462	0.01577522	0.0157752	0.0157752	0.0157752	0.0157752	0.0157752	0.0157752
332	-13.11989	-15.65966	2.539769	0.01593858	0.0159386	0.0159386	0.0159386	0.0159386	0.0159386	0.0159386
333	-13.81837	-16.49949	2.681121	0.007364737	0.00736474	0.00736474	0.00736474	0.00736474	0.00736474	0.00736474
334	-13.3122	-15.94504	2.632848	0.01029279	0.0102928	0.0102928	0.0102928	0.0102928	0.0102928	0.0102928
335	-13.92432	-16.6119	2.687578	0.006973044	0.00697304	0.00697304	0.00697304	0.00697304	0.00697304	0.00697304
336	-14.21714	-16.91956	2.702417	0.006073029	0.00607303	0.00607303	0.00607303	0.00607303	0.00607303	0.00607303
337	-13.77863	-16.45713	2.678503	0.007523546	0.00752355	0.00752355	0.00752355	0.00752355	0.00752355	0.00752355
338	-13.1436	-15.73683	2.59323	0.01269581	0.0126958	0.0126958	0.0126958	0.0126958	0.0126958	0.0126958
339	-13.62426	-16.02404	2.399779	0.02442976	0.0244298	0.0244298	0.0244298	0.0244298	0.0244298	0.0244298
340	-13.62426	-16.02404	2.399779	0.02442976	0.0244298	0.0244298	0.0244298	0.0244298	0.0244298	0.0244298
341	-13.21861	-15.71256	2.49395	0.01871774	0.0187177	0.0187177	0.0187177	0.0187177	0.0187177	0.0187177
342	-13.10773	-15.6663	2.558575	0.01479784	0.0147978	0.0147978	0.0147978	0.0147978	0.0147978	0.0147978
343	-13.5415	-15.9573	2.415799	0.02345806	0.0234581	0.0234581	0.0234581	0.0234581	0.0234581	0.0234581
344	-13.31751	-15.7831	2.465594	0.02043769	0.0204377	0.0204377	0.0204377	0.0204377	0.0204377	0.0204377
345	-13.36316	-15.81749	2.454323	0.02112133	0.0211213	0.0211213	0.0211213	0.0211213	0.0211213	0.0211213
346	-14.41907	-16.68845	2.269381	0.03233918	0.0323392	0.0323392	0.0323392	0.0323392	0.0323392	0.0323392
347	-13.27166	-15.89783	2.626167	0.01069798	0.010698	0.010698	0.010698	0.010698	0.010698	0.010698
348	-13.12495	-15.66066	2.535709	0.01618481	0.0161848	0.0161848	0.0161848	0.0161848	0.0161848	0.0161848
349	-13.26757	-15.74661	2.479043	0.01962193	0.0196219	0.0196219	0.0196219	0.0196219	0.0196219	0.0196219
350	-13.21692	-15.83218	2.615259	0.01135963	0.0113596	0.0113596	0.0113596	0.0113596	0.0113596	0.0113596
351	-13.17871	-15.78419	2.605483	0.0119526	0.0119526	0.0119526	0.0119526	0.0119526	0.0119526	0.0119526
352	-13.12105	-15.702	2.580951	0.01344063	0.0134406	0.0134406	0.0134406	0.0134406	0.0134406	0.0134406
353	-13.10832	-15.66399	2.555669	0.01497411	0.0149741	0.0149741	0.0149741	0.0149741	0.0149741	0.0149741
354	-13.14327	-15.73636	2.59309	0.01270434	0.0127043	0.0127043	0.0127043	0.0127043	0.0127043	0.0127043
355	-13.63873	-16.03579	2.397062	0.02459455	0.0245945	0.0245945	0.0245945	0.0245945	0.0245945	0.0245945
356	-14.36002	-16.6383	2.278276	0.03179963	0.0317996	0.0317996	0.0317996	0.0317996	0.0317996	0.0317996
357	-13.61927	-16.01999	2.400722	0.02437255	0.0243725	0.0243725	0.0243725	0.0243725	0.0243725	0.0243725
358	-13.61927	-16.01999	2.400722	0.02437255	0.0243725	0.0243725	0.0243725	0.0243725	0.0243725	0.0243725
359	-14.6761	-16.90751	2.231402	0.03464282	0.0346428	0.0346428	0.0346428	0.0346428	0.0346428	0.0346428
360	-15.48614	-17.60244	2.116299	0.04162451	0.0416245	0.0416245	0.0416245	0.0416245	0.0416245	0.0416245
361	-13.34962	-15.8072	2.457583	0.0209236	0.0209236	0.0209236	0.0209236	0.0209236	0.0209236	0.0209236
362	-13.1316	-15.66274	2.531139	0.01646201	0.016462	0.016462	0.016462	0.016462	0.016462	0.016462
363	-13.11865	-15.69776	2.579102	0.01355278	0.0135528	0.0135528	0.0135528	0.0135528	0.0135528	0.0135528
364	-13.93359	-16.27905	2.345456	0.02772479	0.0277248	0.0277248	0.0277248	0.0277248	0.0277248	0.0277248
365	-14.12808	-16.44214	2.31406	0.02962911	0.0296291	0.0296291	0.0296291	0.0296291	0.0296291	0.0296291
366	-13.12157	-15.65992	2.538348	0.01602474	0.0160247	0.0160247	0.0160247	0.0160247	0.0160247	0.0160247
367	-13.69092	-16.07836	2.387438	0.02517835	0.0251783	0.0251783	0.0251783	0.0251783	0.0251783	0.0251783
368	-15.54138	-17.64996	2.108581	0.04209262	0.0420926	0.0420926	0.0420926	0.0420926	0.0420926	0.0420926
369	-16.26171	-18.27	2.008299	0.04817531	0.0481753	0.0481753	0.0481753	0.0481753	0.0481753	0.0481753
370	-16.26171	-18.27	2.008299	0.04817531	0.0481753	0.0481753	0.0481753	0.0481753	0.0481753	0.0481753
371	-13.88652	-16.23983	2.353311	0.0272483	0.0272483	0.0272483	0.0272483	0.0272483	0.0272483	0.0272483
372	-13.25893	-15.88278	2.623857	0.01083814	0.0108381	0.0108381	0.0108381	0.0108381	0.0108381	0.0108381
373	-13.49241	-15.91817	2.425759	0.02285394	0.0228539	0.0228539	0.0228539	0.0228539	0.0228539	0.0228539
374	-13.24504	-15.73068	2.485634	0.01922214	0.0192221	0.0192221	0.0192221	0.0192221	0.0192221	0.0192221
375	-13.24504	-15.73068	2.485634	0.01922214	0.0192221	0.0192221	0.0192221	0.0192221	0.0192221	0.0192221
376	-15.35853	-17.49269	2.134166	0.04054076	0.0405408	0.0405408	0.0405408	0.0405408	0.0405408	0.0405408
377	-14.69108	-16.9203	2.229221	0.03477511	0.0347751	0.0347751	0.0347751	0.0347751	0.0347751	0.0347751
378	-13.71793	-16.10049	2.382555	0.02547449	0.0254745	0.0254745	0.0254745	0.0254745	0.0254745	0.0254745
379	-13.34896	-15.8067	2.457745	0.02091381	0.0209138	0.0209138	0.0209138	0.0209138	0.0209138	0.0209138
380	-13.12291	-15.66018	2.537274	0.01608991	0.0160899	0.0160899	0.0160899	0.0160899	0.0160899	0.0160899
381	-13.20934	-15.70639	2.497051	0.01852962	0.0185296	0.0185296	0.0185296	0.0185296	0.0185296	0.0185296
382	-13.10763	-15.66913	2.561492	0.01462091	0.0146209	0.0146209	0.0146209	0.0146209	0.0146209	0.0146209
383	-13.28443	-15.9128	2.628373	0.01056418	0.0105642	0.0105642	0.0105642	0.0105642	0.0105642	0.0105642
384	-13.11613	-15.69303	2.576903	0.01368616	0.0136862	0.0136862	0.0136862	0.0136862	0.0136862	0.0136862
385	-13.1212	-15.65986	2.538653	0.01600624	0.0160062	0.0160062	0.0160062	0.0160062	0.0160062	0.0160062
386	-13.50801	-15.93057	2.422551	0.02304852	0.0230485	0.0230485	0.0230485	0.0230485	0.0230485	0.0230485
387	-14.49777	-16.7554	2.257632	0.03305181	0.0330518	0.0330518	0.0330518	0.0330518	0.0330518	0.0330518
388	-13.96388	-16.30434	2.34046	0.0280278	0.0280278	0.0280278	0.0280278	0.0280278	0.0280278	0.0280278
389	-13.22683	-15.71811	2.491287	0.01887929	0.0188793	0.0188793	0.0188793	0.0188793	0.0188793	0.0188793
390	-13.8463	-16.52919	2.682893	0.007257251	0.00725725	0.00725725	0.00725725	0.00725725	0.00725725	0.00725725
391	-13.8463	-16.52919	2.682893	0.007257251	0.00725725	0.00725725	0.00725725	0.00725725	0.00725725	0.00725725
392	-14.05981	-16.75473	2.694918	0.006527861	0.00652786	0.00652786	0.00652786	0.00652786	0.00652786	0.00652786
393	-13.51466	-16.17194	2.657282	0.008810707	0.00881071	0.00881071	0.00881071	0.00881071	0.00881071	0.00881071
394	-13.18625	-15.79387	2.607621	0.01182293	0.0118229	0.0118229	0.0118229	0.0118229	0.0118229	0.0118229
395	-13.67161	-16.06258	2.390967	0.02496426	0.0249643	0.0249643	0.0249643	0.0249643	0.0249643	0.0249643
396	-14.08755	-16.40803	2.32048	0.02923971	0.0292397	0.0292397	0.0292397	0.0292397	0.0292397	0.0292397
397	-13.4379	-15.87523	2.437325	0.02215238	0.0221524	0.0221524	0.0221524	0.0221524	0.0221524	0.0221524
398	-13.4379	-15.87523	2.437325	0.02215238	0.0221524	0.0221524	0.0221524	0.0221524	0.0221524	0.0221524
399	-13.4379	-15.87523	2.437325	0.02215238	0.0221524	0.0221524	0.0221524	0.0221524	0.0221524	0.0221524
400	-15.19708	-17.35395	2.15687	0.03916364	0.0391636	0.0391636	0.0391636	0.0391636	0.0391636	0.0391636
401	-15.19708	-17.35395	2.15687	0.03916364	0.0391636	0.0391636	0.0391636	0.0391636	0.0391636	0.0391636
402	-15.19708	-17.35395	2.15687	0.03916364	0.0391636	0.0391636	0.0391636	0.0391636	0.0391636	0.0391636
403	-13.15849	-15.67533	2.516834	0.01732972	0.0173297	0.0173297	0.0173297	0.0173297	0.0173297	0.0173297
404	-13.11535	-15.65951	2.54416	0.0156722	0.0156722	0.0156722	0.0156722	0.0156722	0.0156722	0.0156722
405	-13.11535	-15.65951	2.54416	0.0156722	0.0156722	0.0156722	0.0156722	0.0156722	0.0156722	0.0156722
406	-13.12383	-15.66039	2.536559	0.01613326	0.0161333	0.0161333	0.0161333	0.0161333	0.0161333	0.0161333
407	-13.2043	-15.81659	2.612292	0.01153964	0.0115396	0.0115396	0.0115396	0.0115396	0.0115396	0.0115396
408	-13.13315	-15.66331	2.530157	0.01652155	0.0165215	0.0165215	0.0165215	0.0165215	0.0165215	0.0165215
409	-13.52503	-15.94413	2.419098	0.02325794	0.0232579	0.0232579	0.0232579	0.0232579	0.0232579	0.0232579
410	-13.52503	-15.94413	2.419098	0.02325794	0.0232579	0.0232579	0.0232579	0.0232579	0.0232579	0.0232579
411	-13.11247	-15.68546	2.572989	0.01392356	0.0139236	0.0139236	0.0139236	0.0139236	0.0139236	0.0139236
412	-13.73232	-16.40762	2.675297	0.007718006	0.00771801	0.00771801	0.00771801	0.00771801	0.00771801	0.00771801
413	-13.73232	-16.40762	2.675297	0.007718006	0.00771801	0.00771801	0.00771801	0.00771801	0.00771801	0.00771801
414	-13.62179	-16.02203	2.400246	0.02440144	0.0244014	0.0244014	0.0244014	0.0244014	0.0244014	0.0244014
415	-13.12804	-15.66154	2.533501	0.01631873	0.0163187	0.0163187	0.0163187	0.0163187	0.0163187	0.0163187
416	-14.46481	-17.17733	2.712522	0.005460083	0.00546008	0.00546008	0.00546008	0.00546008	0.00546008	0.00546008
417	-13.88661	-16.57197	2.685361	0.007107571	0.00710757	0.00710757	0.00710757	0.00710757	0.00710757	0.00710757
418	-13.9097	-16.25913	2.349429	0.02748378	0.0274838	0.0274838	0.0274838	0.0274838	0.0274838	0.0274838
419	-13.9097	-16.25913	2.349429	0.02748378	0.0274838	0.0274838	0.0274838	0.0274838	0.0274838	0.0274838
420	-14.49504	-16.75308	2.258038	0.03302719	0.0330272	0.0330272	0.0330272	0.0330272	0.0330272	0.0330272
421	-13.1298	-15.71632	2.586516	0.0131031	0.0131031	0.0131031	0.0131031	0.0131031	0.0131031	0.0131031
422	-13.1298	-15.71632	2.586516	0.0131031	0.0131031	0.0131031	0.0131031	0.0131031	0.0131031	0.0131031
423	-13.1086	-15.66338	2.554777	0.01502823	0.0150282	0.0150282	0.0150282	0.0150282	0.0150282	0.0150282
424	-13.43722	-16.08641	2.649192	0.009301424	0.00930142	0.00930142	0.00930142	0.00930142	0.00930142	0.00930142
425	-13.44886	-15.88381	2.434951	0.02229639	0.0222964	0.0222964	0.0222964	0.0222964	0.0222964	0.0222964
426	-13.59281	-15.99858	2.405766	0.02406659	0.0240666	0.0240666	0.0240666	0.0240666	0.0240666	0.0240666
427	-13.22446	-15.71651	2.492046	0.01883326	0.0188333	0.0188333	0.0188333	0.0188333	0.0188333	0.0188333
428	-13.22446	-15.71651	2.492046	0.01883326	0.0188333	0.0188333	0.0188333	0.0188333	0.0188333	0.0188333
429	-13.14427	-15.66808	2.523807	0.01690675	0.0169068	0.0169068	0.0169068	0.0169068	0.0169068	0.0169068
430	-13.14427	-15.66808	2.523807	0.01690675	0.0169068	0.0169068	0.0169068	0.0169068	0.0169068	0.0169068
431	-13.15698	-15.75545	2.59847	0.01237799	0.012378	0.012378	0.012378	0.012378	0.012378	0.012378
432	-13.24126	-15.72804	2.486782	0.01915251	0.0191525	0.0191525	0.0191525	0.0191525	0.0191525	0.0191525
433	-14.01269	-16.70515	2.692468	0.00667644	0.00667644	0.00667644	0.00667644	0.00667644	0.00667644	0.00667644
